project_id,object_id,object_state,state_start_time,state_end_time
2,11,ACTIVE,35,35
2,12,ERROR,30,35
2,12,ACTIVE,35,35
2,0,ACTIVE,35,35
2,2,ACTIVE,35,35
2,1,ACTIVE,35,35
2,2,ACTIVE,35,36
2,4,ACTIVE,26,36
2,6,ACTIVE,26,36
2,1,ACTIVE,35,36
2,0,ACTIVE,35,36
2,3,ACTIVE,26,36
2,6,ACTIVE,36,38
2,3,ACTIVE,36,38
2,10,ACTIVE,35,38
2,4,ACTIVE,36,38
2,9,ACTIVE,35,38
2,9,ACTIVE,38,38
2,0,ACTIVE,36,40
2,0,ACTIVE,40,40
2,1,ACTIVE,36,40
2,1,ACTIVE,40,40
2,2,ACTIVE,36,40
2,2,ACTIVE,40,40
2,9,ACTIVE,38,40
2,9,ACTIVE,40,40
2,10,ACTIVE,38,40
2,10,ACTIVE,40,40
2,11,ACTIVE,35,40
2,11,ACTIVE,40,40
2,12,ACTIVE,35,40
2,12,ACTIVE,40,40
2,1,ACTIVE,40,40
2,2,ACTIVE,40,40
2,0,ACTIVE,40,40
2,4,ACTIVE,38,40
2,3,ACTIVE,38,40
2,9,ACTIVE,40,40
2,2,ACTIVE,40,40
2,0,ACTIVE,40,40
2,6,ACTIVE,38,40
2,1,ACTIVE,40,40
2,5,ACTIVE,29,40
2,5,ACTIVE,40,41
2,10,ACTIVE,40,41
2,6,ACTIVE,40,42
2,4,ACTIVE,40,42
2,9,ACTIVE,40,42
2,9,ACTIVE,42,42
2,3,ACTIVE,40,42
2,10,ACTIVE,41,42
2,0,ACTIVE,40,45
2,0,ACTIVE,45,45
2,1,ACTIVE,40,45
2,1,ACTIVE,45,45
2,2,ACTIVE,40,45
2,2,ACTIVE,45,45
2,9,ACTIVE,42,45
2,9,ACTIVE,45,45
2,10,ACTIVE,42,45
2,10,ACTIVE,45,45
2,11,ACTIVE,40,45
2,11,ACTIVE,45,45
2,12,ACTIVE,40,45
2,12,ACTIVE,45,45
2,1,ACTIVE,45,45
2,0,ACTIVE,45,45
2,2,ACTIVE,45,45
2,9,ACTIVE,45,45
2,1,ACTIVE,45,45
2,5,ACTIVE,41,45
2,2,ACTIVE,45,45
2,0,ACTIVE,45,45
2,3,ACTIVE,42,45
2,4,ACTIVE,42,45
2,6,ACTIVE,42,45
2,6,ACTIVE,45,46
2,4,ACTIVE,45,46
2,3,ACTIVE,45,46
2,9,ACTIVE,45,46
2,10,ACTIVE,45,46
2,8,ACTIVE,30,46
2,7,ACTIVE,32,46
2,9,ACTIVE,46,46
2,10,ACTIVE,46,46
2,5,ACTIVE,45,47
2,10,ACTIVE,46,47
2,8,ACTIVE,46,48
2,0,ACTIVE,45,50
2,0,ACTIVE,50,50
2,1,ACTIVE,45,50
2,1,ACTIVE,50,50
2,2,ACTIVE,45,50
2,2,ACTIVE,50,50
2,9,ACTIVE,46,50
2,9,ACTIVE,50,50
2,10,ACTIVE,47,50
2,10,ACTIVE,50,50
2,11,ACTIVE,45,50
2,11,ACTIVE,50,50
2,12,ACTIVE,45,50
2,12,ACTIVE,50,50
2,1,ACTIVE,50,50
2,4,ACTIVE,46,50
2,3,ACTIVE,46,50
2,0,ACTIVE,50,50
2,0,ACTIVE,50,50
2,2,ACTIVE,50,50
2,9,ACTIVE,50,50
2,6,ACTIVE,46,50
2,2,ACTIVE,50,50
2,1,ACTIVE,50,50
2,5,ACTIVE,47,50
2,5,ACTIVE,50,51
2,10,ACTIVE,50,51
2,8,ACTIVE,48,51
2,7,ACTIVE,46,51
2,10,ACTIVE,51,51
2,4,ACTIVE,50,52
2,3,ACTIVE,50,52
2,10,ACTIVE,51,52
2,9,ACTIVE,50,52
2,8,ACTIVE,51,52
2,6,ACTIVE,50,52
2,9,ACTIVE,52,52
2,0,ACTIVE,50,55
2,0,ACTIVE,55,55
2,1,ACTIVE,50,55
2,1,ACTIVE,55,55
2,2,ACTIVE,50,55
2,2,ACTIVE,55,55
2,9,ACTIVE,52,55
2,9,ACTIVE,55,55
2,10,ACTIVE,52,55
2,10,ACTIVE,55,55
2,11,ACTIVE,50,55
2,11,ACTIVE,55,55
2,12,ACTIVE,50,55
2,12,ACTIVE,55,55
2,0,ACTIVE,55,55
2,1,ACTIVE,55,55
2,3,ACTIVE,52,55
2,4,ACTIVE,52,55
2,0,ACTIVE,55,55
2,9,ACTIVE,55,55
2,5,ACTIVE,51,55
2,2,ACTIVE,55,55
2,6,ACTIVE,52,55
2,1,ACTIVE,55,55
2,2,ACTIVE,55,55
2,6,ACTIVE,55,56
2,3,ACTIVE,55,56
2,10,ACTIVE,55,56
2,9,ACTIVE,55,56
2,10,ACTIVE,56,56
2,4,ACTIVE,55,56
2,8,ACTIVE,52,56
2,7,ACTIVE,51,56
2,9,ACTIVE,56,56
2,5,ACTIVE,55,57
2,10,ACTIVE,56,57
2,8,ACTIVE,56,58
2,0,ACTIVE,55,60
2,0,ERROR,60,60
2,1,ACTIVE,55,60
2,1,ERROR,60,60
2,2,ACTIVE,55,60
2,2,ERROR,60,60
2,9,ACTIVE,56,60
2,9,ERROR,60,60
2,10,ACTIVE,57,60
2,10,ERROR,60,60
2,11,ACTIVE,55,60
2,11,ERROR,60,60
2,12,ACTIVE,55,60
2,12,ERROR,60,60
2,9,ERROR,60,60
2,5,ACTIVE,57,60
2,5,ACTIVE,60,61
2,10,ERROR,60,61
2,0,ERROR,60,65
2,0,ACTIVE,65,65
2,1,ERROR,60,65
2,1,ACTIVE,65,65
2,2,ERROR,60,65
2,2,ACTIVE,65,65
2,9,ERROR,60,65
2,9,ACTIVE,65,65
2,10,ERROR,61,65
2,10,ACTIVE,65,65
2,11,ERROR,60,65
2,11,ACTIVE,65,65
2,12,ERROR,60,65
2,12,ACTIVE,65,65
2,2,ACTIVE,65,65
2,1,ACTIVE,65,65
2,0,ACTIVE,65,65
2,2,ACTIVE,65,66
2,6,ACTIVE,56,66
2,1,ACTIVE,65,66
2,0,ACTIVE,65,66
2,4,ACTIVE,56,66
2,3,ACTIVE,56,66
2,6,ACTIVE,66,68
2,10,ACTIVE,65,68
2,4,ACTIVE,66,68
2,9,ACTIVE,65,68
2,9,ACTIVE,68,68
2,3,ACTIVE,66,68
2,0,ACTIVE,66,70
2,0,ACTIVE,70,70
2,1,ACTIVE,66,70
2,1,ACTIVE,70,70
2,2,ACTIVE,66,70
2,2,ACTIVE,70,70
2,9,ACTIVE,68,70
2,9,ACTIVE,70,70
2,10,ACTIVE,68,70
2,10,ACTIVE,70,70
2,11,ACTIVE,65,70
2,11,ACTIVE,70,70
2,12,ACTIVE,65,70
2,12,ACTIVE,70,70
2,1,ACTIVE,70,70
2,2,ACTIVE,70,70
2,10,ACTIVE,70,70
2,4,ACTIVE,68,70
2,1,ACTIVE,70,70
2,8,ACTIVE,58,70
2,0,ACTIVE,70,70
2,2,ACTIVE,70,70
2,9,ACTIVE,70,70
2,7,ACTIVE,56,70
2,6,ACTIVE,68,70
2,5,ACTIVE,61,70
2,3,ACTIVE,68,70
2,0,ACTIVE,70,70
2,5,ACTIVE,70,71
2,10,ACTIVE,70,71
2,4,ACTIVE,70,72
2,7,ACTIVE,70,72
2,10,ACTIVE,71,72
2,6,ACTIVE,70,72
2,3,ACTIVE,70,72
2,9,ACTIVE,70,72
2,9,ACTIVE,72,72
2,0,ACTIVE,70,75
2,0,ACTIVE,75,75
2,1,ACTIVE,70,75
2,1,ACTIVE,75,75
2,2,ACTIVE,70,75
2,2,ACTIVE,75,75
2,9,ACTIVE,72,75
2,9,ACTIVE,75,75
2,10,ACTIVE,72,75
2,10,ACTIVE,75,75
2,11,ACTIVE,70,75
2,11,ACTIVE,75,75
2,12,ACTIVE,70,75
2,12,ACTIVE,75,75
2,1,ACTIVE,75,75
2,2,ACTIVE,75,75
2,4,ACTIVE,72,75
2,1,ACTIVE,75,75
2,2,ACTIVE,75,75
2,9,ACTIVE,75,75
2,0,ACTIVE,75,75
2,0,ACTIVE,75,75
2,5,ACTIVE,71,75
2,3,ACTIVE,72,75
2,6,ACTIVE,72,75
2,4,ACTIVE,75,76
2,7,ACTIVE,72,76
2,8,ACTIVE,70,76
2,10,ACTIVE,75,76
2,9,ACTIVE,75,76
2,10,ACTIVE,76,76
2,3,ACTIVE,75,76
2,9,ACTIVE,76,76
2,6,ACTIVE,75,76
2,5,ACTIVE,75,77
2,10,ACTIVE,76,77
2,8,ACTIVE,76,78
2,0,ACTIVE,75,80
2,0,ACTIVE,80,80
2,1,ACTIVE,75,80
2,1,ACTIVE,80,80
2,2,ACTIVE,75,80
2,2,ACTIVE,80,80
2,9,ACTIVE,76,80
2,9,ACTIVE,80,80
2,10,ACTIVE,77,80
2,10,ACTIVE,80,80
2,11,ACTIVE,75,80
2,11,ACTIVE,80,80
2,12,ACTIVE,75,80
2,12,ACTIVE,80,80
2,0,ACTIVE,80,80
2,1,ACTIVE,80,80
2,4,ACTIVE,76,80
2,3,ACTIVE,76,80
2,0,ACTIVE,80,80
2,1,ACTIVE,80,80
2,6,ACTIVE,76,80
2,2,ACTIVE,80,80
2,5,ACTIVE,77,80
2,2,ACTIVE,80,80
2,9,ACTIVE,80,80
2,5,ACTIVE,80,81
2,10,ACTIVE,80,81
2,7,ACTIVE,76,81
2,8,ACTIVE,78,81
2,10,ACTIVE,81,81
2,4,ACTIVE,80,82
2,3,ACTIVE,80,82
2,9,ACTIVE,80,82
2,10,ACTIVE,81,82
2,6,ACTIVE,80,82
2,8,ACTIVE,81,82
2,9,ACTIVE,82,82
2,0,ACTIVE,80,85
2,0,ACTIVE,85,85
2,1,ACTIVE,80,85
2,1,ACTIVE,85,85
2,2,ACTIVE,80,85
2,2,ACTIVE,85,85
2,9,ACTIVE,82,85
2,9,ACTIVE,85,85
2,10,ACTIVE,82,85
2,10,ACTIVE,85,85
2,11,ACTIVE,80,85
2,11,ACTIVE,85,85
2,12,ACTIVE,80,85
2,12,ACTIVE,85,85
2,1,ACTIVE,85,85
2,4,ACTIVE,82,85
2,1,ACTIVE,85,85
2,0,ACTIVE,85,85
2,0,ACTIVE,85,85
2,2,ACTIVE,85,85
2,5,ACTIVE,81,85
2,9,ACTIVE,85,85
2,2,ACTIVE,85,85
2,6,ACTIVE,82,85
2,3,ACTIVE,82,85
2,4,ACTIVE,85,86
2,7,ACTIVE,81,86
2,8,ACTIVE,82,86
2,10,ACTIVE,85,86
2,9,ACTIVE,85,86
2,10,ACTIVE,86,86
2,3,ACTIVE,85,86
2,9,ACTIVE,86,86
2,6,ACTIVE,85,86
2,5,ACTIVE,85,87
2,10,ACTIVE,86,87
2,8,ACTIVE,86,88
2,0,ACTIVE,85,90
2,0,ERROR,90,90
2,1,ACTIVE,85,90
2,1,ERROR,90,90
2,2,ACTIVE,85,90
2,2,ERROR,90,90
2,9,ACTIVE,86,90
2,9,ERROR,90,90
2,10,ACTIVE,87,90
2,10,ERROR,90,90
2,11,ACTIVE,85,90
2,11,ERROR,90,90
2,12,ACTIVE,85,90
2,12,ERROR,90,90
2,9,ERROR,90,90
2,5,ACTIVE,87,90
2,5,ACTIVE,90,91
2,10,ERROR,90,91
2,0,ERROR,90,95
2,0,ACTIVE,95,95
2,1,ERROR,90,95
2,1,ACTIVE,95,95
2,2,ERROR,90,95
2,2,ACTIVE,95,95
2,9,ERROR,90,95
2,9,ACTIVE,95,95
2,10,ERROR,91,95
2,10,ACTIVE,95,95
2,11,ERROR,90,95
2,11,ACTIVE,95,95
2,12,ERROR,90,95
2,12,ACTIVE,95,95
2,0,ACTIVE,95,95
2,2,ACTIVE,95,95
2,1,ACTIVE,95,95
2,2,ACTIVE,95,96
2,0,ACTIVE,95,96
2,6,ACTIVE,86,96
2,1,ACTIVE,95,96
2,4,ACTIVE,86,96
2,3,ACTIVE,86,96
2,6,ACTIVE,96,98
2,9,ACTIVE,95,98
2,10,ACTIVE,95,98
2,3,ACTIVE,96,98
2,4,ACTIVE,96,98
2,9,ACTIVE,98,98
2,0,ACTIVE,96,100
2,0,ACTIVE,100,100
2,1,ACTIVE,96,100
2,1,ACTIVE,100,100
2,2,ACTIVE,96,100
2,2,ACTIVE,100,100
2,9,ACTIVE,98,100
2,9,ACTIVE,100,100
2,10,ACTIVE,98,100
2,10,ACTIVE,100,100
2,11,ACTIVE,95,100
2,11,ACTIVE,100,100
2,12,ACTIVE,95,100
2,12,ACTIVE,100,100
2,1,ACTIVE,100,100
2,2,ACTIVE,100,100
2,0,ACTIVE,100,100
2,1,ACTIVE,100,100
2,4,ACTIVE,98,100
2,10,ACTIVE,100,100
2,3,ACTIVE,98,100
2,9,ACTIVE,100,100
2,5,ACTIVE,91,100
2,2,ACTIVE,100,100
2,6,ACTIVE,98,100
2,0,ACTIVE,100,100
2,7,ACTIVE,86,100
2,8,ACTIVE,88,100
2,0,ACTIVE,100,100
2,1,ACTIVE,100,100
2,2,ACTIVE,100,100
2,3,ACTIVE,100,100
2,4,ACTIVE,100,100
2,5,ACTIVE,100,100
2,6,ACTIVE,100,100
2,7,ACTIVE,100,100
2,8,ACTIVE,100,100
2,9,ACTIVE,100,100
2,10,ACTIVE,100,100
2,11,ACTIVE,100,100
2,12,ACTIVE,100,100
