project_id,object_id,product_id,in_time,out_time
5,0,28,187,188
5,3,25,186,188
5,1,28,188,190
5,5,23,178,190
5,6,24,183,190
5,4,26,178,191
5,0,29,192,193
5,2,26,191,193
5,1,29,193,195
5,6,25,188,195
5,4,27,185,196
5,0,30,197,198
5,2,27,196,198
5,5,26,193,198
5,1,30,198,200
5,5,27,198,203
5,0,31,202,206
5,4,28,190,206
5,1,31,206,208
5,3,28,206,208
5,4,29,195,211
5,0,32,212,213
5,3,29,211,213
5,1,32,213,215
5,4,30,200,216
5,0,33,217,218
5,2,30,216,218
5,1,33,218,220
5,6,28,208,220
5,4,31,208,221
5,0,34,222,223
5,2,31,221,223
5,5,30,218,223
5,1,34,223,225
5,6,29,213,225
5,4,32,215,226
5,0,35,227,228
5,3,32,226,228
5,5,31,223,228
5,1,35,228,230
5,6,32,228,233
5,0,36,232,236
5,4,33,220,236
5,1,36,236,238
5,3,33,236,238
5,4,34,225,241
5,0,37,242,243
5,2,34,241,243
5,1,37,243,245
5,4,35,230,246
5,0,38,247,248
5,2,35,246,248
5,1,38,248,250
5,5,34,243,250
5,6,33,238,250
5,4,36,238,251
5,0,39,252,253
5,3,36,251,253
5,1,39,253,255
5,5,35,248,255
5,4,37,245,256
5,0,40,257,258
5,3,37,256,258
5,6,36,253,258
5,1,40,258,260
5,6,37,258,263
5,0,41,262,266
5,4,38,250,266
5,1,41,266,268
5,2,38,266,268
5,4,39,255,271
5,0,42,272,273
5,2,39,271,273
5,1,42,273,275
5,4,40,260,276
5,0,43,277,278
5,3,40,276,278
5,1,43,278,280
5,5,38,268,280
5,4,41,268,281
5,0,44,282,283
5,3,41,281,283
5,6,40,278,283
5,1,44,283,285
5,5,39,273,285
5,4,42,275,286
5,0,45,287,288
5,2,42,286,288
5,6,41,283,288
5,1,45,288,290
5,5,42,288,293
5,0,46,292,296
5,4,43,280,296
5,1,46,296,298
5,2,43,296,298
5,4,44,285,301
5,0,47,302,303
5,3,44,301,303
5,1,47,303,305
5,4,45,290,306
5,0,48,307,308
5,3,45,306,308
5,1,48,308,310
5,5,43,298,310
5,6,44,303,310
5,4,46,298,311
5,0,49,312,313
5,2,46,311,313
5,1,49,313,315
5,6,45,308,315
5,4,47,305,316
5,0,50,317,318
5,2,47,316,318
5,5,46,313,318
5,1,50,318,320
5,5,47,318,323
5,0,51,322,326
5,4,48,310,326
5,1,51,326,328
5,3,48,326,328
5,4,49,315,331
5,0,52,332,333
5,3,49,331,333
5,1,52,333,335
5,4,50,320,336
5,0,53,337,338
5,2,50,336,338
5,1,53,338,340
5,6,48,328,340
5,4,51,328,341
5,0,54,342,343
5,2,51,341,343
5,5,50,338,343
5,1,54,343,345
5,6,49,333,345
5,4,52,335,346
5,0,55,347,348
5,3,52,346,348
5,5,51,343,348
5,1,55,348,350
5,6,52,348,353
5,0,56,352,356
5,4,53,340,356
5,1,56,356,358
5,3,53,356,358
5,4,54,345,361
5,0,57,362,363
5,2,54,361,363
5,1,57,363,365
5,4,55,350,366
5,0,58,367,368
5,2,55,366,368
5,1,58,368,370
5,5,54,363,370
5,6,53,358,370
5,4,56,358,371
5,0,59,372,373
5,3,56,371,373
5,1,59,373,375
5,5,55,368,375
5,4,57,365,376
5,0,60,377,378
5,3,57,376,378
5,6,56,373,378
5,1,60,378,380
5,6,57,378,383
5,0,61,382,386
5,4,58,370,386
5,1,61,386,388
5,2,58,386,388
5,4,59,375,391
5,0,62,392,393
5,2,59,391,393
5,1,62,393,395
5,4,60,380,396
5,0,63,397,398
5,3,60,396,398
5,1,63,398,400
5,5,58,388,400
5,4,61,388,401
5,0,64,402,403
5,3,61,401,403
5,6,60,398,403
5,1,64,403,405
5,5,59,393,405
5,4,62,395,406
5,0,65,407,408
5,2,62,406,408
5,6,61,403,408
5,1,65,408,410
5,5,62,408,413
5,0,66,412,416
5,4,63,400,416
5,1,66,416,418
5,2,63,416,418
5,4,64,405,421
5,0,67,422,423
5,3,64,421,423
5,1,67,423,425
5,4,65,410,426
5,0,68,427,428
5,3,65,426,428
5,1,68,428,430
5,5,63,418,430
5,6,64,423,430
5,4,66,418,431
5,0,69,432,433
5,2,66,431,433
5,1,69,433,435
5,6,65,428,435
5,4,67,425,436
5,0,70,437,438
5,2,67,436,438
5,5,66,433,438
5,1,70,438,440
5,5,67,438,443
5,0,71,442,446
5,4,68,430,446
5,1,71,446,448
5,3,68,446,448
5,4,69,435,451
5,0,72,452,453
5,3,69,451,453
5,1,72,453,455
5,4,70,440,456
5,0,73,457,458
5,2,70,456,458
5,1,73,458,460
5,6,68,448,460
5,4,71,448,461
5,0,74,462,463
5,2,71,461,463
5,5,70,458,463
5,1,74,463,465
5,6,69,453,465
5,4,72,455,466
5,0,75,467,468
5,3,72,466,468
5,5,71,463,468
5,1,75,468,470
5,6,72,468,473
5,0,76,472,476
5,4,73,460,476
5,1,76,476,478
5,3,73,476,478
5,4,74,465,481
5,0,77,482,483
5,2,74,481,483
5,1,77,483,485
5,4,75,470,486
5,0,78,487,488
5,2,75,486,488
5,1,78,488,490
5,5,74,483,490
5,6,73,478,490
5,4,76,478,491
5,0,79,492,493
5,3,76,491,493
5,1,79,493,495
5,5,75,488,495
5,4,77,485,496
5,0,80,497,498
5,3,77,496,498
5,6,76,493,498
5,1,80,498,500
5,6,77,498,503
5,0,81,502,506
5,4,78,490,506
5,1,81,506,508
5,2,78,506,508
5,4,79,495,511
5,0,82,512,513
5,2,79,511,513
5,1,82,513,515
5,4,80,500,516
5,0,83,517,518
5,3,80,516,518
5,1,83,518,520
5,5,78,508,520
5,4,81,508,521
5,0,84,522,523
5,3,81,521,523
5,6,80,518,523
5,1,84,523,525
5,5,79,513,525
5,4,82,515,526
5,0,85,527,528
5,2,82,526,528
5,6,81,523,528
5,1,85,528,530
5,5,82,528,533
5,0,86,532,536
5,4,83,520,536
5,1,86,536,538
5,2,83,536,538
5,4,84,525,541
5,0,87,542,543
5,3,84,541,543
5,1,87,543,545
5,4,85,530,546
5,0,88,547,548
5,3,85,546,548
5,1,88,548,550
5,5,83,538,550
5,6,84,543,550
5,4,86,538,551
5,0,89,552,553
5,2,86,551,553
5,1,89,553,555
5,6,85,548,555
5,4,87,545,556
5,0,90,557,558
5,2,87,556,558
5,5,86,553,558
5,1,90,558,560
5,5,87,558,563
5,0,91,562,566
5,4,88,550,566
5,1,91,566,568
5,3,88,566,568
5,4,89,555,571
5,0,92,572,573
5,3,89,571,573
5,1,92,573,575
5,4,90,560,576
5,0,93,577,578
5,2,90,576,578
5,1,93,578,580
5,6,88,568,580
5,4,91,568,581
5,0,94,582,583
5,2,91,581,583
5,5,90,578,583
5,1,94,583,585
5,6,89,573,585
5,4,92,575,586
5,0,95,587,588
5,3,92,586,588
5,5,91,583,588
5,1,95,588,590
5,6,92,588,593
5,0,96,592,596
5,4,93,580,596
5,1,96,596,598
5,3,93,596,598
5,4,94,585,601
5,0,97,602,603
5,2,94,601,603
5,1,97,603,605
5,4,95,590,606
5,0,98,607,608
5,2,95,606,608
5,1,98,608,610
5,5,94,603,610
5,6,93,598,610
5,4,96,598,611
5,0,99,612,613
5,3,96,611,613
5,1,99,613,615
5,5,95,608,615
5,4,97,605,616
5,0,100,617,618
5,3,97,616,618
5,6,96,613,618
5,1,100,618,620
5,6,97,618,623
5,0,101,622,626
5,4,98,610,626
5,1,101,626,628
5,2,98,626,628
5,4,99,615,631
5,0,102,632,633
5,2,99,631,633
5,1,102,633,635
5,4,100,620,636
5,0,103,637,638
5,3,100,636,638
5,1,103,638,640
5,5,98,628,640
5,4,101,628,641
5,0,104,642,643
5,3,101,641,643
5,6,100,638,643
5,1,104,643,645
5,5,99,633,645
5,4,102,635,646
5,0,105,647,648
5,2,102,646,648
5,6,101,643,648
5,1,105,648,650
5,5,102,648,653
5,0,106,652,656
5,4,103,640,656
5,1,106,656,658
5,2,103,656,658
5,4,104,645,661
5,0,107,662,663
5,3,104,661,663
5,1,107,663,665
5,4,105,650,666
5,0,108,667,668
5,3,105,666,668
5,1,108,668,670
5,5,103,658,670
5,6,104,663,670
5,4,106,658,671
5,0,109,672,673
5,2,106,671,673
5,1,109,673,675
5,6,105,668,675
5,4,107,665,676
5,0,110,677,678
5,2,107,676,678
5,5,106,673,678
5,1,110,678,680
5,5,107,678,683
5,0,111,682,686
5,4,108,670,686
5,1,111,686,688
5,3,108,686,688
5,4,109,675,691
5,0,112,692,693
5,3,109,691,693
5,1,112,693,695
5,4,110,680,696
5,0,113,697,698
5,2,110,696,698
5,1,113,698,700
5,6,108,688,700
5,4,111,688,701
5,0,114,702,703
5,2,111,701,703
5,5,110,698,703
5,1,114,703,705
5,6,109,693,705
5,4,112,695,706
5,0,115,707,708
5,3,112,706,708
5,5,111,703,708
5,1,115,708,710
5,6,112,708,713
5,0,116,712,716
5,4,113,700,716
5,1,116,716,718
5,3,113,716,718
5,4,114,705,721
5,0,117,722,723
5,2,114,721,723
5,1,117,723,725
5,4,115,710,726
5,0,118,727,728
5,2,115,726,728
5,1,118,728,730
5,5,114,723,730
5,6,113,718,730
5,4,116,718,731
5,0,119,732,733
5,3,116,731,733
5,1,119,733,735
5,5,115,728,735
5,4,117,725,736
5,0,120,737,738
5,3,117,736,738
5,6,116,733,738
5,1,120,738,740
5,6,117,738,743
5,0,121,742,746
5,4,118,730,746
5,1,121,746,748
5,2,118,746,748
5,4,119,735,751
5,0,122,752,753
5,2,119,751,753
5,1,122,753,755
5,4,120,740,756
5,0,123,757,758
5,3,120,756,758
5,1,123,758,760
5,5,118,748,760
5,4,121,748,761
5,0,124,762,763
5,3,121,761,763
5,6,120,758,763
5,1,124,763,765
5,5,119,753,765
5,4,122,755,766
5,0,125,767,768
5,2,122,766,768
5,6,121,763,768
5,1,125,768,770
5,5,122,768,773
5,0,126,772,776
5,4,123,760,776
5,1,126,776,778
5,2,123,776,778
5,4,124,765,781
5,0,127,782,783
5,3,124,781,783
5,1,127,783,785
5,4,125,770,786
5,0,128,787,788
5,3,125,786,788
5,1,128,788,790
5,5,123,778,790
5,6,124,783,790
5,4,126,778,791
5,0,129,792,793
5,2,126,791,793
5,1,129,793,795
5,6,125,788,795
5,4,127,785,796
5,0,130,797,798
5,2,127,796,798
5,5,126,793,798
5,1,130,798,800
5,5,127,798,803
5,0,131,802,806
5,4,128,790,806
5,1,131,806,808
5,3,128,806,808
5,4,129,795,811
5,0,132,812,813
5,3,129,811,813
5,1,132,813,815
5,4,130,800,816
5,0,133,817,818
5,2,130,816,818
5,1,133,818,820
5,6,128,808,820
5,4,131,808,821
5,0,134,822,823
5,2,131,821,823
5,5,130,818,823
5,1,134,823,825
5,6,129,813,825
5,4,132,815,826
5,0,135,827,828
5,3,132,826,828
5,5,131,823,828
5,1,135,828,830
5,6,132,828,833
5,0,136,832,836
5,4,133,820,836
5,1,136,836,838
5,3,133,836,838
5,4,134,825,841
5,0,137,842,843
5,2,134,841,843
5,1,137,843,845
5,4,135,830,846
5,0,138,847,848
5,2,135,846,848
5,1,138,848,850
5,5,134,843,850
5,6,133,838,850
5,4,136,838,851
5,0,139,852,853
5,3,136,851,853
5,1,139,853,855
5,5,135,848,855
5,4,137,845,856
5,0,140,857,858
5,3,137,856,858
5,6,136,853,858
5,1,140,858,860
5,6,137,858,863
5,0,141,862,866
5,4,138,850,866
5,1,141,866,868
5,2,138,866,868
5,4,139,855,871
5,0,142,872,873
5,2,139,871,873
5,1,142,873,875
5,4,140,860,876
5,0,143,877,878
5,3,140,876,878
5,1,143,878,880
5,5,138,868,880
5,4,141,868,881
5,0,144,882,883
5,3,141,881,883
5,6,140,878,883
5,1,144,883,885
5,5,139,873,885
5,4,142,875,886
5,0,145,887,888
5,2,142,886,888
5,6,141,883,888
5,1,145,888,890
5,5,142,888,893
5,0,146,892,896
5,4,143,880,896
5,1,146,896,898
5,2,143,896,898
5,4,144,885,901
5,0,147,902,903
5,3,144,901,903
5,1,147,903,905
5,4,145,890,906
5,0,148,907,908
5,3,145,906,908
5,1,148,908,910
5,5,143,898,910
5,6,144,903,910
5,4,146,898,911
5,0,149,912,913
5,2,146,911,913
5,1,149,913,915
5,6,145,908,915
5,4,147,905,916
5,0,150,917,918
5,2,147,916,918
5,5,146,913,918
5,1,150,918,920
5,5,147,918,923
5,0,151,922,926
5,4,148,910,926
5,1,151,926,928
5,3,148,926,928
5,4,149,915,931
5,0,152,932,933
5,3,149,931,933
5,1,152,933,935
5,4,150,920,936
5,0,153,937,938
5,2,150,936,938
5,1,153,938,940
5,6,148,928,940
5,4,151,928,941
5,0,154,942,943
5,2,151,941,943
5,5,150,938,943
5,1,154,943,945
5,6,149,933,945
5,4,152,935,946
5,0,155,947,948
5,3,152,946,948
5,5,151,943,948
5,1,155,948,950
5,6,152,948,953
5,0,156,952,956
5,4,153,940,956
5,1,156,956,958
5,3,153,956,958
5,4,154,945,961
5,0,157,962,963
5,2,154,961,963
5,1,157,963,965
5,4,155,950,966
5,0,158,967,968
5,2,155,966,968
5,1,158,968,970
5,5,154,963,970
5,6,153,958,970
5,4,156,958,971
5,0,159,972,973
5,3,156,971,973
5,1,159,973,975
5,5,155,968,975
5,4,157,965,976
5,0,160,977,978
5,3,157,976,978
5,6,156,973,978
5,1,160,978,980
5,6,157,978,983
5,0,161,982,986
5,4,158,970,986
5,1,161,986,988
5,2,158,986,988
5,4,159,975,991
5,0,162,992,993
5,2,159,991,993
5,1,162,993,995
5,4,160,980,996
5,0,163,997,998
5,3,160,996,998
5,1,163,998,1000
5,5,158,988,1000
