project_id,object_id,product_id,in_time,out_time
4,14,12,106,108
4,29,11,103,108
4,7,16,107,109
4,11,3016,107,109
4,22,5014,103,109
4,23,6014,103,109
4,2,2015,109,110
4,9,1015,108,110
4,13,4015,108,110
4,15,12,108,110
4,19,4010,98,110
4,20,11,108,110
4,30,9,97,110
4,8,16,109,111
4,12,3016,109,111
4,27,13,93,111
4,28,4012,95,111
4,0,17,111,112
4,3,3017,111,112
4,10,2015,110,112
4,16,12,110,112
4,21,5009,97,112
4,24,9,110,112
4,1,1016,112,113
4,14,13,111,113
4,18,4012,111,113
4,4,4016,112,114
4,7,17,112,114
4,11,3017,112,114
4,9,1016,113,115
4,15,13,113,115
4,2,2016,114,116
4,5,5016,112,116
4,6,6016,112,116
4,8,17,114,116
4,12,3017,114,116
4,13,4016,114,116
4,27,14,98,116
4,28,4013,100,116
4,0,18,116,117
4,3,3018,116,117
4,16,13,115,117
4,30,12,112,117
4,31,5011,88,117
4,32,9,112,117
4,10,2016,116,118
4,17,14,116,118
4,7,18,117,119
4,11,3018,117,119
4,21,5010,107,119
4,22,5015,108,119
4,23,6015,108,119
4,25,12,117,119
4,8,18,119,121
4,12,3018,119,121
4,27,15,103,121
4,28,4014,105,121
4,0,19,121,122
4,3,3019,121,122
4,1,1017,122,123
4,4,4017,122,123
4,5,5017,122,123
4,6,6017,122,123
4,17,15,121,123
4,29,14,118,123
4,7,19,122,124
4,11,3019,122,124
4,31,5012,95,124
4,2,2017,124,125
4,9,1017,123,125
4,13,4017,123,125
4,20,14,123,125
4,8,19,124,126
4,12,3019,124,126
4,22,5016,116,126
4,23,6016,116,126
4,0,20,126,127
4,3,3020,126,127
4,10,2017,125,127
4,19,4011,107,127
4,1,1018,127,128
4,4,4018,127,128
4,5,5018,127,128
4,6,6018,127,128
4,29,15,123,128
4,7,20,127,129
4,11,3020,127,129
4,18,4013,116,129
4,2,2018,129,130
4,9,1018,128,130
4,13,4018,128,130
4,19,4012,113,130
4,20,15,128,130
4,30,13,117,130
4,33,12,119,130
4,10,2018,130,132
4,18,4014,121,132
4,21,5011,117,132
4,25,13,130,132
4,1,1019,132,133
4,4,4019,132,133
4,2,2019,134,135
4,9,1019,133,135
4,27,16,111,135
4,28,4015,110,135
4,0,21,136,137
4,3,3021,136,137
4,8,20,129,137
4,10,2019,135,137
4,12,3020,129,137
4,13,4019,133,137
4,14,16,135,137
4,31,5013,100,137
4,33,13,132,137
4,1,1020,137,138
4,4,4020,137,138
4,7,21,137,139
4,11,3021,137,139
4,15,16,137,139
4,22,5017,123,139
4,23,6017,123,139
4,2,2020,139,140
4,5,5019,132,140
4,6,6019,132,140
4,9,1020,138,140
4,27,17,116,140
4,28,4016,116,140
4,6,6020,137,141
4,8,21,139,141
4,12,3021,139,141
4,16,16,139,141
4,0,22,141,142
4,3,3022,141,142
4,10,2020,140,142
4,13,4020,138,142
4,14,17,140,142
4,7,22,142,144
4,11,3022,142,144
4,15,17,142,144
4,1,1021,142,145
4,2,2021,144,145
4,27,18,121,145
4,28,4017,125,145
4,4,4021,142,146
4,8,22,144,146
4,12,3022,144,146
4,16,17,144,146
4,0,23,146,147
4,3,3023,146,147
4,9,1021,145,147
4,10,2021,145,147
4,17,18,145,147
4,13,4021,146,148
4,7,23,147,149
4,11,3023,147,149
4,27,19,126,150
4,30,16,141,150
4,8,23,149,151
4,12,3023,149,151
4,0,24,151,152
4,3,3024,151,152
4,17,19,150,152
4,21,5012,124,152
4,24,16,150,152
4,29,18,147,152
4,1,1022,152,153
4,4,4022,152,153
4,7,24,152,154
4,11,3024,152,154
4,19,4013,129,154
4,20,18,152,154
4,2,2022,154,155
4,9,1022,153,155
4,27,20,137,155
4,8,24,154,156
4,12,3024,154,156
4,18,4015,135,156
4,0,25,156,157
4,3,3025,156,157
4,10,2022,155,157
4,14,20,155,157
4,29,19,152,157
4,31,5014,109,157
4,1,1023,157,158
4,4,4023,157,158
4,7,25,157,159
4,11,3025,157,159
4,15,20,157,159
4,19,4014,132,159
4,20,19,157,159
4,22,5018,128,159
4,23,6018,128,159
4,30,17,146,159
4,2,2023,159,160
4,5,5020,137,160
4,6,6021,142,160
4,9,1023,158,160
4,21,5013,137,160
4,27,21,141,160
4,32,16,152,160
4,8,25,159,161
4,12,3025,159,161
4,16,20,159,161
4,18,4016,140,161
4,26,17,159,161
4,28,4018,130,161
4,10,2023,160,162
4,14,21,160,162
4,1,1024,162,163
4,13,4022,153,163
4,4,4024,162,164
4,15,21,162,164
4,2,2024,164,165
4,9,1024,163,165
4,27,22,146,165
4,31,5015,119,165
4,16,21,164,166
4,28,4019,137,166
4,30,20,161,166
4,34,17,161,166
4,0,26,166,167
4,3,3026,166,167
4,10,2024,165,167
4,17,22,165,167
4,22,5019,140,167
4,23,6019,140,167
4,1,1025,167,168
4,5,5021,142,168
4,6,6022,152,168
4,13,4023,158,168
4,21,5014,157,168
4,26,20,166,168
4,4,4025,167,169
4,7,26,167,169
4,11,3026,167,169
4,2,2025,169,170
4,9,1025,168,170
4,27,23,151,170
4,8,26,169,171
4,12,3026,169,171
4,0,27,171,172
4,3,3027,171,172
4,10,2025,170,172
4,17,23,170,172
4,29,22,167,172
4,1,1026,172,173
4,31,5016,126,173
4,34,20,168,173
4,7,27,172,174
4,11,3027,172,174
4,19,4015,156,174
4,20,22,172,174
4,2,2026,174,175
4,9,1026,173,175
4,22,5020,160,175
4,23,6021,160,175
4,27,24,156,175
4,5,5022,152,176
4,6,6023,157,176
4,8,27,174,176
4,12,3027,174,176
4,18,4018,161,176
4,0,28,176,177
4,3,3028,176,177
4,10,2026,175,177
4,14,24,175,177
4,29,23,172,177
4,7,28,177,179
4,11,3028,177,179
4,15,24,177,179
4,19,4016,161,179
4,20,23,177,179
4,30,21,166,179
4,27,25,161,180
4,8,28,179,181
4,12,3028,179,181
4,16,24,179,181
4,18,4019,166,181
4,21,5015,165,181
4,24,21,179,181
4,28,4020,142,181
4,0,29,181,182
4,3,3029,181,182
4,14,25,180,182
4,1,1027,182,183
4,13,4024,164,183
4,4,4026,172,184
4,7,29,182,184
4,11,3029,182,184
4,15,25,182,184
4,2,2027,184,185
4,9,1027,183,185
4,27,26,171,185
4,8,29,184,186
4,12,3029,184,186
4,16,25,184,186
4,28,4021,148,186
4,30,24,181,186
4,31,5017,139,186
4,0,30,186,187
4,3,3030,186,187
4,10,2027,185,187
4,17,26,185,187
4,21,5016,173,187
4,1,1028,187,188
4,13,4025,169,188
4,22,5021,168,188
4,23,6022,168,188
4,25,24,186,188
4,4,4027,182,189
4,5,5023,165,189
4,6,6024,165,189
4,7,30,187,189
4,11,3030,187,189
4,2,2028,189,190
4,9,1028,188,190
4,32,21,181,190
4,8,30,189,191
4,12,3030,189,191
4,10,2028,190,192
4,29,26,187,192
4,1,1029,192,193
4,31,5018,159,193
4,33,24,188,193
4,20,26,192,194
4,2,2029,194,195
4,9,1029,193,195
4,22,5022,176,195
4,23,6023,176,195
4,5,5024,173,196
4,6,6025,173,196
4,19,4018,176,196
4,0,31,196,197
4,3,3031,196,197
4,10,2029,195,197
4,1,1030,197,198
4,18,4020,181,198
4,7,31,197,199
4,11,3031,197,199
4,27,27,176,199
4,2,2030,199,200
4,9,1030,198,200
4,8,31,199,201
4,12,3031,199,201
4,17,27,199,201
4,0,32,201,202
4,3,3032,201,202
4,10,2030,200,202
4,28,4022,163,203
4,7,32,202,204
4,11,3032,202,204
4,27,28,181,204
4,1,1031,202,205
4,2,2031,204,205
4,30,25,186,205
4,8,32,204,206
4,12,3032,204,206
4,14,28,204,206
4,29,27,201,206
4,0,33,206,207
4,3,3033,206,207
4,9,1031,205,207
4,10,2031,205,207
4,13,4026,184,207
4,21,5017,186,207
4,25,25,205,207
4,4,4028,187,208
4,15,28,206,208
4,19,4019,181,208
4,20,27,206,208
4,7,33,207,209
4,11,3033,207,209
4,27,29,186,209
4,16,28,208,210
4,18,4021,186,210
4,8,33,209,211
4,12,3033,209,211
4,14,29,209,211
4,0,34,211,212
4,3,3034,211,212
4,31,5019,167,212
4,1,1032,212,213
4,15,29,211,213
4,7,34,212,214
4,11,3034,212,214
4,22,5023,189,214
4,23,6024,189,214
4,27,30,191,214
4,2,2032,214,215
4,5,5025,181,215
4,6,6026,181,215
4,9,1032,213,215
4,16,29,213,215
4,28,4023,168,215
4,30,28,210,215
4,8,34,214,216
4,12,3034,214,216
4,17,30,214,216
4,0,35,216,217
4,3,3035,216,217
4,10,2032,215,217
4,13,4027,189,217
4,21,5018,193,217
4,24,28,215,217
4,1,1033,217,218
4,4,4029,192,218
4,7,35,217,219
4,11,3035,217,219
4,27,31,201,219
4,2,2033,219,220
4,9,1033,218,220
4,33,25,207,220
4,8,35,219,221
4,12,3035,219,221
4,17,31,219,221
4,29,30,216,221
4,10,2033,220,222
4,31,5020,175,222
4,32,28,217,222
4,1,1034,222,223
4,19,4020,198,223
4,20,30,221,223
4,22,5024,196,224
4,27,32,206,224
4,2,2034,224,225
4,5,5026,194,225
4,9,1034,223,225
4,18,4022,203,225
4,14,32,224,226
4,29,31,221,226
4,0,36,226,227
4,3,3036,226,227
4,10,2034,225,227
4,23,6025,196,227
4,1,1035,227,228
4,6,6027,194,228
4,15,32,226,228
4,20,31,226,228
4,30,29,215,228
4,7,36,227,229
4,11,3036,227,229
4,27,33,211,229
4,2,2035,229,230
4,9,1035,228,230
4,16,32,228,230
4,19,4021,210,230
4,21,5019,212,230
4,26,29,228,230
4,28,4024,183,230
4,8,36,229,231
4,12,3036,229,231
4,14,33,229,231
4,0,37,231,232
4,3,3037,231,232
4,10,2035,230,232
4,13,4028,208,232
4,18,4023,215,232
4,4,4030,197,233
4,15,33,231,233
4,1,1036,232,234
4,7,37,232,234
4,11,3037,232,234
4,27,34,216,234
4,2,2036,234,235
4,16,33,233,235
4,30,32,230,235
4,31,5021,188,235
4,34,29,230,235
4,8,37,234,236
4,9,1036,234,236
4,12,3037,234,236
4,17,34,234,236
4,0,38,236,237
4,3,3038,236,237
4,10,2036,235,237
4,21,5020,222,237
4,22,5025,215,237
4,23,6026,215,237
4,26,32,235,237
4,28,4025,188,237
4,5,5027,201,238
4,6,6028,201,238
4,7,38,237,239
4,11,3038,237,239
4,13,4029,218,239
4,27,35,221,239
4,4,4031,213,240
4,8,38,239,241
4,12,3038,239,241
4,17,35,239,241
4,29,34,236,241
4,0,39,241,242
4,3,3039,241,242
4,31,5022,195,242
4,1,1037,242,243
4,19,4022,225,243
4,20,34,241,243
4,7,39,242,244
4,11,3039,242,244
4,22,5026,225,244
4,23,6027,228,244
4,27,36,231,244
4,2,2037,244,245
4,5,5028,220,245
4,6,6029,220,245
4,9,1037,243,245
4,18,4024,230,245
4,8,39,244,246
4,12,3039,244,246
4,14,36,244,246
4,29,35,241,246
4,0,40,246,247
4,3,3040,246,247
4,10,2037,245,247
4,1,1038,247,248
4,15,36,246,248
4,19,4023,232,248
4,20,35,246,248
4,30,33,235,248
4,7,40,247,249
4,11,3040,247,249
4,2,2038,249,250
4,9,1038,248,250
4,16,36,248,250
4,18,4025,237,250
4,21,5021,235,250
4,24,33,248,250
4,28,4026,207,250
4,34,32,237,250
4,8,40,249,251
4,12,3040,249,251
4,10,2038,250,252
4,13,4030,233,252
4,1,1039,252,253
4,4,4032,223,253
4,2,2039,254,255
4,9,1039,253,255
4,28,4027,217,255
4,31,5023,214,255
4,32,33,250,255
4,13,4031,240,256
4,0,41,256,257
4,3,3041,256,257
4,4,4033,238,257
4,10,2039,255,257
4,22,5027,238,257
4,23,6028,238,257
4,1,1040,257,258
4,5,5029,230,258
4,6,6030,233,258
4,30,36,250,258
4,7,41,257,259
4,11,3041,257,259
4,27,37,236,259
4,2,2040,259,260
4,9,1040,258,260
4,21,5022,242,260
4,25,36,258,260
4,8,41,259,261
4,12,3041,259,261
4,14,37,259,261
4,0,42,261,262
4,3,3042,261,262
4,10,2040,260,262
4,15,37,261,263
4,1,1041,262,264
4,7,42,262,264
4,11,3042,262,264
4,27,38,241,264
4,2,2041,264,265
4,16,37,263,265
4,31,5024,224,265
4,33,36,260,265
4,8,42,264,266
4,9,1041,264,266
4,12,3042,264,266
4,17,38,264,266
4,0,43,266,267
4,3,3043,266,267
4,10,2041,265,267
4,22,5028,245,267
4,23,6029,245,267
4,5,5030,243,268
4,6,6031,243,268
4,7,43,267,269
4,11,3043,267,269
4,27,39,246,269
4,8,43,269,271
4,12,3043,269,271
4,17,39,269,271
4,29,38,266,271
4,0,44,271,272
4,3,3044,271,272
4,1,1042,272,273
4,19,4024,245,273
4,20,38,271,273
4,7,44,272,274
4,11,3044,272,274
4,27,40,251,274
4,2,2042,274,275
4,9,1042,273,275
4,18,4026,250,275
4,8,44,274,276
4,12,3044,274,276
4,14,40,274,276
4,29,39,271,276
4,0,45,276,277
4,3,3045,276,277
4,10,2042,275,277
4,1,1043,277,278
4,15,40,276,278
4,19,4025,250,278
4,20,39,276,278
4,30,37,265,278
4,7,45,277,279
4,11,3045,277,279
4,27,41,261,279
4,2,2043,279,280
4,9,1043,278,280
4,16,40,278,280
4,18,4027,255,280
4,21,5023,255,280
4,25,37,278,280
4,8,45,279,281
4,12,3045,279,281
4,14,41,279,281
4,28,4028,232,281
4,10,2043,280,282
4,21,5024,265,282
4,1,1044,282,283
4,13,4032,253,283
4,15,41,281,283
4,4,4034,245,284
4,27,42,266,284
4,2,2044,284,285
4,9,1044,283,285
4,16,41,283,285
4,30,40,280,285
4,31,5025,237,285
4,33,37,280,285
4,17,42,284,286
4,28,4029,239,286
4,0,46,286,287
4,3,3046,286,287
4,10,2044,285,287
4,21,5025,285,287
4,22,5029,258,287
4,23,6030,258,287
4,24,40,285,287
4,1,1045,287,288
4,5,5031,250,288
4,6,6032,250,288
4,13,4033,257,288
4,4,4035,258,289
4,7,46,287,289
4,11,3046,287,289
4,27,43,271,289
4,2,2045,289,290
4,9,1045,288,290
4,31,5026,244,290
4,8,46,289,291
4,12,3046,289,291
4,17,43,289,291
4,29,42,286,291
4,0,47,291,292
4,3,3047,291,292
4,10,2045,290,292
4,22,5030,268,292
4,23,6031,268,292
4,32,40,287,292
4,6,6033,263,293
4,19,4026,275,293
4,20,42,291,293
4,1,1046,292,294
4,7,47,292,294
4,11,3047,292,294
4,27,44,276,294
4,2,2046,294,295
4,18,4028,281,295
4,31,5027,257,295
4,5,5032,263,296
4,8,47,294,296
4,9,1046,294,296
4,12,3047,294,296
4,14,44,294,296
4,29,43,291,296
4,0,48,296,297
4,3,3048,296,297
4,10,2046,295,297
4,22,5031,288,297
4,23,6032,288,297
4,5,5033,273,298
4,6,6034,273,298
4,15,44,296,298
4,19,4027,280,298
4,20,43,296,298
4,30,41,285,298
4,7,48,297,299
4,11,3048,297,299
4,27,45,281,299
4,16,44,298,300
4,18,4029,286,300
4,21,5026,290,300
4,26,41,298,300
4,28,4030,252,300
4,8,48,299,301
4,12,3048,299,301
4,14,45,299,301
4,0,49,301,302
4,3,3049,301,302
4,13,4034,284,302
4,1,1047,302,303
4,4,4036,268,303
4,15,45,301,303
4,7,49,302,304
4,11,3049,302,304
4,27,46,291,304
4,2,2047,304,305
4,9,1047,303,305
4,16,45,303,305
4,28,4031,256,305
4,30,44,300,305
4,31,5028,267,305
4,8,49,304,306
4,12,3049,304,306
4,17,46,304,306
4,0,50,306,307
4,3,3050,306,307
4,10,2047,305,307
4,13,4035,289,307
4,21,5027,295,307
4,22,5032,296,307
4,23,6033,293,307
4,26,44,305,307
4,1,1048,307,308
4,4,4037,289,308
4,5,5034,293,308
4,6,6035,293,308
4,7,50,307,309
4,11,3050,307,309
4,2,2048,309,310
4,9,1048,308,310
4,34,41,300,310
4,8,50,309,311
4,12,3050,309,311
4,29,46,306,311
4,10,2048,310,312
4,31,5029,287,312
4,1,1049,312,313
4,19,4028,295,313
4,20,46,311,313
4,22,5033,298,314
4,23,6034,298,314
4,2,2049,314,315
4,5,5035,301,315
4,9,1049,313,315
4,18,4030,300,315
4,34,44,307,315
4,6,6036,298,316
4,0,51,316,317
4,3,3051,316,317
4,10,2049,315,317
4,1,1050,317,318
4,27,47,296,318
4,30,45,305,318
4,7,51,317,319
4,11,3051,317,319
4,2,2050,319,320
4,9,1050,318,320
4,17,47,318,320
4,21,5028,305,320
4,24,45,318,320
4,28,4032,283,320
4,8,51,319,321
4,12,3051,319,321
4,0,52,321,322
4,3,3052,321,322
4,10,2050,320,322
4,13,4036,303,322
4,4,4038,294,323
4,27,48,301,323
4,1,1051,322,324
4,7,52,322,324
4,11,3052,322,324
4,14,48,323,325
4,29,47,320,325
4,31,5030,292,325
4,32,45,320,325
4,2,2051,324,326
4,8,52,324,326
4,9,1051,324,326
4,12,3052,324,326
4,0,53,326,327
4,3,3053,326,327
4,15,48,325,327
4,19,4029,300,327
4,20,47,325,327
4,22,5034,308,327
4,23,6035,308,327
4,5,5036,311,328
4,6,6037,303,328
4,10,2051,326,328
4,27,49,306,328
4,7,53,327,329
4,11,3053,327,329
4,16,48,327,329
4,18,4031,305,329
4,14,49,328,330
4,8,53,329,331
4,12,3053,329,331
4,0,54,331,332
4,3,3054,331,332
4,15,49,330,332
4,1,1052,332,333
4,27,50,311,333
4,7,54,332,334
4,11,3054,332,334
4,16,49,332,334
4,28,4033,288,334
4,30,48,329,334
4,2,2052,334,335
4,9,1052,333,335
4,17,50,333,335
4,8,54,334,336
4,12,3054,334,336
4,13,4037,308,336
4,21,5029,312,336
4,25,48,334,336
4,0,55,336,337
4,3,3055,336,337
4,4,4039,308,337
4,10,2052,335,337
4,1,1053,337,338
4,27,51,321,338
4,7,55,337,339
4,11,3055,337,339
4,2,2053,339,340
4,9,1053,338,340
4,17,51,338,340
4,29,50,335,340
4,8,55,339,341
4,12,3055,339,341
4,31,5031,297,341
4,33,48,336,341
4,10,2053,340,342
4,19,4030,315,342
4,20,50,340,342
4,1,1054,342,343
4,22,5035,315,343
4,23,6036,316,343
4,27,52,326,343
4,5,5037,316,344
4,6,6038,313,344
4,18,4032,320,344
4,2,2054,344,345
4,9,1054,343,345
4,14,52,343,345
4,0,56,346,347
4,3,3056,346,347
4,10,2054,345,347
4,15,52,345,347
4,30,49,334,347
4,1,1055,347,348
4,27,53,331,348
4,7,56,347,349
4,11,3056,347,349
4,16,52,347,349
4,21,5030,325,349
4,25,49,347,349
4,28,4034,302,349
4,2,2055,349,350
4,9,1055,348,350
4,14,53,348,350
4,8,56,349,351
4,12,3056,349,351
4,13,4038,323,351
4,29,51,340,351
4,0,57,351,352
4,3,3057,351,352
4,4,4040,313,352
4,10,2055,350,352
4,15,53,350,352
4,19,4031,329,353
4,20,51,351,353
4,27,54,336,353
4,1,1056,352,354
4,7,57,352,354
4,11,3057,352,354
4,16,53,352,354
4,31,5032,307,354
4,33,49,349,354
4,17,54,353,355
4,18,4033,334,355
4,2,2056,354,356
4,8,57,354,356
4,9,1056,354,356
4,12,3057,354,356
4,22,5036,328,356
4,23,6037,328,356
4,0,58,356,357
4,3,3058,356,357
4,5,5038,321,357
4,10,2056,356,358
4,27,55,341,358
4,30,52,349,358
4,6,6039,321,359
4,7,58,357,359
4,11,3058,357,359
4,17,55,358,360
4,21,5031,341,360
4,24,52,358,360
4,28,4035,307,360
4,29,54,355,360
4,8,58,359,361
4,12,3058,359,361
4,0,59,361,362
4,3,3059,361,362
4,13,4039,337,362
4,19,4032,344,362
4,20,54,360,362
4,1,1057,362,363
4,4,4041,328,363
4,7,59,362,364
4,11,3059,362,364
4,18,4034,349,364
4,2,2057,364,365
4,9,1057,363,365
4,29,55,360,365
4,31,5033,314,365
4,8,59,364,366
4,12,3059,364,366
4,0,60,366,367
4,3,3060,366,367
4,10,2057,365,367
4,19,4033,355,367
4,20,55,365,367
4,22,5037,344,367
4,23,6038,344,367
4,1,1058,367,368
4,5,5039,333,368
4,6,6040,333,368
4,7,60,367,369
4,11,3060,367,369
4,18,4035,360,369
4,28,4036,322,369
4,2,2058,369,370
4,9,1058,368,370
4,30,53,354,370
4,32,52,360,370
4,13,4040,352,371
4,4,4042,342,372
4,10,2058,370,372
4,21,5032,354,372
4,26,53,370,372
4,27,56,351,372
4,1,1059,372,373
4,8,60,369,374
4,12,3060,369,374
4,14,56,372,374
4,28,4037,336,374
4,2,2059,374,375
4,9,1059,373,375
4,13,4041,363,376
4,15,56,374,376
4,0,61,376,377
4,3,3061,376,377
4,4,4043,357,377
4,10,2059,375,377
4,27,57,356,377
4,31,5034,327,377
4,34,53,372,377
4,1,1060,377,378
4,16,56,376,378
4,7,61,377,379
4,11,3061,377,379
