project_id,object_id,product_id,in_time,out_time
1,0,71,442,443
1,2,66,442,444
1,4,63,424,445
1,1,70,438,446
1,3,67,425,447
1,1,71,443,449
1,2,67,447,449
1,4,64,437,450
1,3,68,430,452
1,0,72,452,453
1,2,68,452,454
1,1,72,453,455
1,3,69,435,457
1,0,73,457,458
1,1,73,458,460
1,4,65,439,460
1,3,70,446,462
1,0,74,462,463
1,1,74,463,465
1,4,66,444,465
1,2,69,457,467
1,0,75,467,468
1,2,70,462,469
1,4,67,449,470
1,3,71,449,472
1,0,76,472,473
1,2,71,472,474
1,4,68,454,475
1,1,75,468,476
1,3,72,455,477
1,1,76,473,479
1,2,72,477,479
1,4,69,467,480
1,3,73,460,482
1,0,77,482,483
1,2,73,482,484
1,1,77,483,485
1,3,74,465,487
1,0,78,487,488
1,1,78,488,490
1,4,70,469,490
1,3,75,476,492
1,0,79,492,493
1,1,79,493,495
1,4,71,474,495
1,2,74,487,497
1,0,80,497,498
1,2,75,492,499
1,4,72,479,500
1,3,76,479,502
1,0,81,502,503
1,2,76,502,504
1,4,73,484,505
1,1,80,498,506
1,3,77,485,507
1,1,81,503,509
1,2,77,507,509
1,4,74,497,510
1,3,78,490,512
1,0,82,512,513
1,2,78,512,514
1,1,82,513,515
1,3,79,495,517
1,0,83,517,518
1,1,83,518,520
1,4,75,499,520
1,3,80,506,522
1,0,84,522,523
1,1,84,523,525
1,4,76,504,525
1,2,79,517,527
1,0,85,527,528
1,2,80,522,529
1,4,77,509,530
1,3,81,509,532
1,0,86,532,533
1,2,81,532,534
1,4,78,514,535
1,1,85,528,536
1,3,82,515,537
1,1,86,533,539
1,2,82,537,539
1,4,79,527,540
1,3,83,520,542
1,0,87,542,543
1,2,83,542,544
1,1,87,543,545
1,3,84,525,547
1,0,88,547,548
1,1,88,548,550
1,4,80,529,550
1,3,85,536,552
1,0,89,552,553
1,1,89,553,555
1,4,81,534,555
1,2,84,547,557
1,0,90,557,558
1,2,85,552,559
1,4,82,539,560
1,3,86,539,562
1,0,91,562,563
1,2,86,562,564
1,4,83,544,565
1,1,90,558,566
1,3,87,545,567
1,1,91,563,569
1,2,87,567,569
1,4,84,557,570
1,3,88,550,572
1,0,92,572,573
1,2,88,572,574
1,1,92,573,575
1,3,89,555,577
1,0,93,577,578
1,1,93,578,580
1,4,85,559,580
1,3,90,566,582
1,0,94,582,583
1,1,94,583,585
1,4,86,564,585
1,2,89,577,587
1,0,95,587,588
1,2,90,582,589
1,4,87,569,590
1,3,91,569,592
1,0,96,592,593
1,2,91,592,594
1,4,88,574,595
1,1,95,588,596
1,3,92,575,597
1,1,96,593,599
1,2,92,597,599
1,4,89,587,600
1,3,93,580,602
1,0,97,602,603
1,2,93,602,604
1,1,97,603,605
1,3,94,585,607
1,0,98,607,608
1,1,98,608,610
1,4,90,589,610
1,3,95,596,612
1,0,99,612,613
1,1,99,613,615
1,4,91,594,615
1,2,94,607,617
1,0,100,617,618
1,2,95,612,619
1,4,92,599,620
1,3,96,599,622
1,0,101,622,623
1,2,96,622,624
1,4,93,604,625
1,1,100,618,626
1,3,97,605,627
1,1,101,623,629
1,2,97,627,629
1,4,94,617,630
1,3,98,610,632
1,0,102,632,633
1,2,98,632,634
1,1,102,633,635
1,3,99,615,637
1,0,103,637,638
1,1,103,638,640
1,4,95,619,640
1,3,100,626,642
1,0,104,642,643
1,1,104,643,645
1,4,96,624,645
1,2,99,637,647
1,0,105,647,648
1,2,100,642,649
1,4,97,629,650
1,3,101,629,652
1,0,106,652,653
1,2,101,652,654
1,4,98,634,655
1,1,105,648,656
1,3,102,635,657
1,1,106,653,659
1,2,102,657,659
1,4,99,647,660
1,3,103,640,662
1,0,107,662,663
1,2,103,662,664
1,1,107,663,665
1,3,104,645,667
1,0,108,667,668
1,1,108,668,670
1,4,100,649,670
1,3,105,656,672
1,0,109,672,673
1,1,109,673,675
1,4,101,654,675
1,2,104,667,677
1,0,110,677,678
1,2,105,672,679
1,4,102,659,680
1,3,106,659,682
1,0,111,682,683
1,2,106,682,684
1,4,103,664,685
1,1,110,678,686
1,3,107,665,687
1,1,111,683,689
1,2,107,687,689
1,4,104,677,690
1,3,108,670,692
1,0,112,692,693
1,2,108,692,694
1,1,112,693,695
1,3,109,675,697
1,0,113,697,698
1,1,113,698,700
1,4,105,679,700
1,3,110,686,702
1,0,114,702,703
1,1,114,703,705
1,4,106,684,705
1,2,109,697,707
1,0,115,707,708
1,2,110,702,709
1,4,107,689,710
1,3,111,689,712
1,0,116,712,713
1,2,111,712,714
1,4,108,694,715
1,1,115,708,716
1,3,112,695,717
1,1,116,713,719
1,2,112,717,719
1,4,109,707,720
1,3,113,700,722
1,0,117,722,723
1,2,113,722,724
1,1,117,723,725
1,3,114,705,727
1,0,118,727,728
1,1,118,728,730
1,4,110,709,730
1,3,115,716,732
1,0,119,732,733
1,1,119,733,735
1,4,111,714,735
1,2,114,727,737
1,0,120,737,738
1,2,115,732,739
1,4,112,719,740
1,3,116,719,742
1,0,121,742,743
1,2,116,742,744
1,4,113,724,745
1,1,120,738,746
1,3,117,725,747
1,1,121,743,749
1,2,117,747,749
1,4,114,737,750
1,3,118,730,752
1,0,122,752,753
1,2,118,752,754
1,1,122,753,755
1,3,119,735,757
1,0,123,757,758
1,1,123,758,760
1,4,115,739,760
1,3,120,746,762
1,0,124,762,763
1,1,124,763,765
1,4,116,744,765
1,2,119,757,767
1,0,125,767,768
1,2,120,762,769
1,4,117,749,770
1,3,121,749,772
1,0,126,772,773
1,2,121,772,774
1,4,118,754,775
1,1,125,768,776
1,3,122,755,777
1,1,126,773,779
1,2,122,777,779
1,4,119,767,780
1,3,123,760,782
1,0,127,782,783
1,2,123,782,784
1,1,127,783,785
1,3,124,765,787
1,0,128,787,788
1,1,128,788,790
1,4,120,769,790
1,3,125,776,792
1,0,129,792,793
1,1,129,793,795
1,4,121,774,795
1,2,124,787,797
1,0,130,797,798
1,2,125,792,799
1,4,122,779,800
1,3,126,779,802
1,0,131,802,803
1,2,126,802,804
1,4,123,784,805
1,1,130,798,806
1,3,127,785,807
1,1,131,803,809
1,2,127,807,809
1,4,124,797,810
1,3,128,790,812
1,0,132,812,813
1,2,128,812,814
1,1,132,813,815
1,3,129,795,817
1,0,133,817,818
1,1,133,818,820
1,4,125,799,820
1,3,130,806,822
1,0,134,822,823
1,1,134,823,825
1,4,126,804,825
1,2,129,817,827
1,0,135,827,828
1,2,130,822,829
1,4,127,809,830
1,3,131,809,832
1,0,136,832,833
1,2,131,832,834
1,4,128,814,835
1,1,135,828,836
1,3,132,815,837
1,1,136,833,839
1,2,132,837,839
1,4,129,827,840
1,3,133,820,842
1,0,137,842,843
1,2,133,842,844
1,1,137,843,845
1,3,134,825,847
1,0,138,847,848
1,1,138,848,850
1,4,130,829,850
1,3,135,836,852
1,0,139,852,853
1,1,139,853,855
1,4,131,834,855
1,2,134,847,857
1,0,140,857,858
1,2,135,852,859
1,4,132,839,860
1,3,136,839,862
1,0,141,862,863
1,2,136,862,864
1,4,133,844,865
1,1,140,858,866
1,3,137,845,867
1,1,141,863,869
1,2,137,867,869
1,4,134,857,870
1,3,138,850,872
1,0,142,872,873
1,2,138,872,874
1,1,142,873,875
1,3,139,855,877
1,0,143,877,878
1,1,143,878,880
1,4,135,859,880
1,3,140,866,882
1,0,144,882,883
1,1,144,883,885
1,4,136,864,885
1,2,139,877,887
1,0,145,887,888
1,2,140,882,889
1,4,137,869,890
1,3,141,869,892
1,0,146,892,893
1,2,141,892,894
1,4,138,874,895
1,1,145,888,896
1,3,142,875,897
1,1,146,893,899
1,2,142,897,899
1,4,139,887,900
1,3,143,880,902
1,0,147,902,903
1,2,143,902,904
1,1,147,903,905
1,3,144,885,907
1,0,148,907,908
1,1,148,908,910
1,4,140,889,910
1,3,145,896,912
1,0,149,912,913
1,1,149,913,915
1,4,141,894,915
1,2,144,907,917
1,0,150,917,918
1,2,145,912,919
1,4,142,899,920
1,3,146,899,922
1,0,151,922,923
1,2,146,922,924
1,4,143,904,925
1,1,150,918,926
1,3,147,905,927
1,1,151,923,929
1,2,147,927,929
1,4,144,917,930
1,3,148,910,932
1,0,152,932,933
1,2,148,932,934
1,1,152,933,935
1,3,149,915,937
1,0,153,937,938
1,1,153,938,940
1,4,145,919,940
1,3,150,926,942
1,0,154,942,943
1,1,154,943,945
1,4,146,924,945
1,2,149,937,947
1,0,155,947,948
1,2,150,942,949
1,4,147,929,950
1,3,151,929,952
1,0,156,952,953
1,2,151,952,954
1,4,148,934,955
1,1,155,948,956
1,3,152,935,957
1,1,156,953,959
1,2,152,957,959
1,4,149,947,960
1,3,153,940,962
1,0,157,962,963
1,2,153,962,964
1,1,157,963,965
1,3,154,945,967
1,0,158,967,968
1,1,158,968,970
1,4,150,949,970
1,3,155,956,972
1,0,159,972,973
1,1,159,973,975
1,4,151,954,975
1,2,154,967,977
1,0,160,977,978
1,2,155,972,979
1,4,152,959,980
1,3,156,959,982
1,0,161,982,983
1,2,156,982,984
1,4,153,964,985
1,1,160,978,986
1,3,157,965,987
1,1,161,983,989
1,2,157,987,989
1,4,154,977,990
1,3,158,970,992
1,0,162,992,993
1,2,158,992,994
1,1,162,993,995
1,3,159,975,997
1,0,163,997,998
1,1,163,998,1000
1,4,155,979,1000
