project_id,object_id,object_state,state_start_time,state_end_time
3,10,ACTIVE,5,5
3,13,ACTIVE,5,5
3,26,ACTIVE,5,5
3,20,ACTIVE,5,5
3,4,ACTIVE,5,5
3,23,ACTIVE,5,5
3,26,ACTIVE,5,5
3,6,ACTIVE,5,5
3,7,ACTIVE,5,5
3,9,ACTIVE,5,5
3,30,ACTIVE,5,5
3,1,ACTIVE,5,5
3,30,ACTIVE,5,5
3,23,ACTIVE,5,5
3,22,ACTIVE,5,5
3,18,ACTIVE,5,5
3,5,ACTIVE,5,5
3,29,ACTIVE,5,5
3,4,ACTIVE,5,5
3,30,ACTIVE,5,5
3,16,ACTIVE,5,5
3,5,ACTIVE,5,5
3,19,ACTIVE,5,5
3,6,ACTIVE,5,5
3,12,ACTIVE,5,5
3,0,ACTIVE,5,5
3,28,ACTIVE,5,5
3,4,ACTIVE,5,5
3,11,ACTIVE,5,5
3,26,ACTIVE,5,5
3,6,ACTIVE,5,5
3,13,ACTIVE,5,5
3,22,ACTIVE,5,5
3,4,ACTIVE,5,5
3,21,ACTIVE,5,5
3,5,ACTIVE,5,5
3,3,ACTIVE,5,5
3,28,ACTIVE,5,5
3,16,ACTIVE,5,5
3,19,ACTIVE,5,5
3,15,ACTIVE,5,5
3,18,ACTIVE,5,5
3,14,ACTIVE,5,5
3,29,ACTIVE,5,5
3,23,ACTIVE,5,5
3,26,ACTIVE,5,5
3,20,ACTIVE,5,5
3,17,ACTIVE,5,5
3,27,ACTIVE,5,5
3,13,ACTIVE,5,5
3,2,ACTIVE,5,5
3,8,ACTIVE,5,5
3,8,ACTIVE,5,5
3,7,ACTIVE,5,5
3,7,ACTIVE,5,5
3,0,ACTIVE,5,5
3,26,ACTIVE,5,5
3,0,ACTIVE,5,5
3,28,ACTIVE,5,5
3,26,ACTIVE,5,5
3,19,ACTIVE,5,5
3,10,ACTIVE,5,5
3,18,ACTIVE,5,5
3,27,ACTIVE,5,5
3,26,ACTIVE,5,5
3,26,ACTIVE,5,5
3,9,ACTIVE,5,5
3,8,ACTIVE,5,5
3,1,ACTIVE,5,5
3,7,ACTIVE,5,5
3,12,ACTIVE,5,5
3,17,ACTIVE,5,5
3,29,ACTIVE,5,5
3,15,ACTIVE,5,5
3,26,ACTIVE,5,5
3,14,ACTIVE,5,5
3,26,ACTIVE,5,5
3,10,ACTIVE,5,5
3,4,ACTIVE,5,5
3,28,ACTIVE,5,5
3,2,ACTIVE,5,5
3,9,ACTIVE,5,5
3,12,ACTIVE,5,5
3,17,ACTIVE,5,5
3,11,ACTIVE,5,5
3,26,ACTIVE,5,5
3,26,ACTIVE,5,5
3,26,ACTIVE,5,5
3,12,ACTIVE,5,5
3,27,ACTIVE,5,5
3,10,ACTIVE,5,5
3,11,ACTIVE,5,5
3,3,ACTIVE,5,5
3,13,ACTIVE,5,5
3,12,ACTIVE,5,5
3,26,ACTIVE,5,5
3,11,ACTIVE,5,5
3,3,ACTIVE,5,5
3,8,ACTIVE,5,5
3,3,ACTIVE,5,5
3,26,ACTIVE,5,5
3,0,ACTIVE,5,5
3,7,ACTIVE,5,5
3,26,ACTIVE,5,5
3,26,ACTIVE,5,5
3,26,ACTIVE,5,5
3,26,ACTIVE,5,5
3,8,ACTIVE,5,5
3,12,ACTIVE,5,5
3,22,ACTIVE,5,5
3,4,ACTIVE,5,5
3,9,ACTIVE,5,5
3,9,ACTIVE,5,5
3,5,ACTIVE,5,5
3,0,ACTIVE,5,5
3,9,ACTIVE,5,5
3,10,ACTIVE,5,5
3,1,ACTIVE,5,5
3,1,ACTIVE,5,5
3,2,ACTIVE,5,5
3,2,ACTIVE,5,5
3,30,ACTIVE,5,5
3,27,ACTIVE,5,5
3,1,ACTIVE,5,5
3,11,ACTIVE,5,5
3,26,ACTIVE,5,5
3,4,ACTIVE,5,5
3,11,ACTIVE,5,5
3,26,ACTIVE,5,5
3,13,ACTIVE,5,5
3,7,ACTIVE,5,5
3,0,ACTIVE,5,5
3,3,ACTIVE,5,5
3,11,ACTIVE,5,5
3,3,ACTIVE,5,5
3,10,ACTIVE,5,5
3,23,ACTIVE,5,5
3,2,ACTIVE,5,5
3,15,ACTIVE,5,5
3,21,ACTIVE,5,5
3,1,ACTIVE,5,5
3,29,ACTIVE,5,5
3,29,ACTIVE,5,5
3,12,ACTIVE,5,5
3,19,ACTIVE,5,5
3,14,ACTIVE,5,5
3,3,ACTIVE,5,5
3,8,ACTIVE,5,5
3,12,ACTIVE,5,5
3,2,ACTIVE,5,5
3,26,ACTIVE,5,5
3,9,ACTIVE,5,5
3,26,ACTIVE,5,5
3,1,ACTIVE,5,5
3,8,ACTIVE,5,5
3,30,ACTIVE,5,5
3,26,ACTIVE,5,5
3,3,ACTIVE,5,5
3,21,ACTIVE,5,5
3,26,ACTIVE,5,5
3,0,ACTIVE,5,5
3,30,ACTIVE,5,5
3,22,ACTIVE,5,5
3,10,ACTIVE,5,5
3,23,ACTIVE,5,5
3,5,ACTIVE,5,5
3,6,ACTIVE,5,5
3,28,ACTIVE,5,5
3,19,ACTIVE,5,5
3,29,ACTIVE,5,5
3,18,ACTIVE,5,5
3,16,ACTIVE,5,5
3,15,ACTIVE,5,5
3,29,ACTIVE,5,5
3,14,ACTIVE,5,5
3,20,ACTIVE,5,5
3,14,ACTIVE,5,5
3,20,ACTIVE,5,5
3,26,ACTIVE,5,5
3,11,ACTIVE,5,5
3,7,ACTIVE,5,5
3,27,ACTIVE,5,5
3,26,ACTIVE,5,5
3,23,ACTIVE,5,5
3,13,ACTIVE,5,5
3,12,ACTIVE,5,5
3,26,ACTIVE,5,5
3,11,ACTIVE,5,5
3,26,ACTIVE,5,5
3,0,ACTIVE,5,5
3,30,ACTIVE,5,5
3,8,ACTIVE,5,5
3,7,ACTIVE,5,5
3,2,ACTIVE,5,5
3,26,ACTIVE,5,5
3,4,ACTIVE,5,5
3,7,ACTIVE,5,5
3,9,ACTIVE,5,5
3,26,ACTIVE,5,5
3,12,ACTIVE,5,5
3,30,ACTIVE,5,5
3,6,ACTIVE,5,5
3,23,ACTIVE,5,5
3,11,ACTIVE,5,5
3,6,ACTIVE,5,5
3,3,ACTIVE,5,5
3,26,ACTIVE,5,5
3,6,ACTIVE,5,5
3,10,ACTIVE,5,5
3,10,ACTIVE,5,5
3,28,ACTIVE,5,5
3,8,ACTIVE,5,5
3,17,ACTIVE,5,5
3,26,ACTIVE,5,5
3,7,ACTIVE,5,5
3,0,ACTIVE,5,5
3,30,ACTIVE,5,5
3,26,ACTIVE,5,5
3,19,ACTIVE,5,5
3,26,ACTIVE,5,5
3,3,ACTIVE,5,5
3,18,ACTIVE,5,5
3,10,ACTIVE,5,5
3,28,ACTIVE,5,5
3,1,ACTIVE,5,5
3,2,ACTIVE,5,5
3,26,ACTIVE,5,5
3,27,ACTIVE,5,5
3,17,ACTIVE,5,5
3,26,ACTIVE,5,5
3,26,ACTIVE,5,5
3,8,ACTIVE,5,5
3,0,ACTIVE,5,5
3,12,ACTIVE,5,5
3,8,ACTIVE,5,5
3,11,ACTIVE,5,5
3,7,ACTIVE,5,5
3,3,ACTIVE,5,5
3,0,ACTIVE,5,5
3,26,ACTIVE,5,5
3,9,ACTIVE,5,5
3,26,ACTIVE,5,5
3,28,ACTIVE,5,5
3,12,ACTIVE,5,5
3,26,ACTIVE,5,5
3,11,ACTIVE,5,5
3,10,ACTIVE,5,5
3,3,ACTIVE,5,5
3,12,ACTIVE,5,5
3,13,ACTIVE,5,5
3,22,ACTIVE,5,5
3,9,ACTIVE,5,5
3,2,ACTIVE,5,5
3,5,ACTIVE,5,5
3,1,ACTIVE,5,5
3,9,ACTIVE,5,5
3,4,ACTIVE,5,5
3,7,ACTIVE,5,5
3,1,ACTIVE,5,5
3,0,ACTIVE,5,5
3,1,ACTIVE,5,5
3,17,ACTIVE,5,5
3,26,ACTIVE,5,5
3,28,ACTIVE,5,5
3,26,ACTIVE,5,5
3,12,ACTIVE,5,5
3,11,ACTIVE,5,5
3,7,ACTIVE,5,5
3,2,ACTIVE,5,5
3,0,ACTIVE,5,5
3,26,ACTIVE,5,5
3,3,ACTIVE,5,5
3,26,ACTIVE,5,5
3,26,ACTIVE,5,5
3,8,ACTIVE,5,5
3,8,ACTIVE,5,5
3,7,ACTIVE,5,5
3,26,ACTIVE,5,5
3,9,ACTIVE,5,5
3,0,ACTIVE,5,5
3,10,ACTIVE,5,5
3,10,ACTIVE,5,5
3,11,ACTIVE,5,5
3,2,ACTIVE,5,5
3,2,ACTIVE,5,5
3,9,ACTIVE,5,5
3,26,ACTIVE,5,5
3,9,ACTIVE,5,5
3,3,ACTIVE,5,5
3,1,ACTIVE,5,5
3,26,ACTIVE,5,5
3,0,ACTIVE,5,5
3,12,ACTIVE,5,5
3,18,ACTIVE,5,5
3,11,ACTIVE,5,5
3,3,ACTIVE,5,5
3,2,ACTIVE,5,5
3,2,ACTIVE,5,5
3,1,ACTIVE,5,5
3,13,ACTIVE,5,5
3,27,ACTIVE,5,5
3,10,ACTIVE,5,5
3,2,ACTIVE,5,5
3,4,ACTIVE,5,5
3,30,ACTIVE,5,5
3,29,ACTIVE,5,5
3,26,ACTIVE,5,5
3,16,ACTIVE,5,5
3,26,ACTIVE,5,5
3,26,ACTIVE,5,5
3,15,ACTIVE,5,5
3,10,ACTIVE,5,5
3,1,ACTIVE,5,5
3,2,ACTIVE,5,5
3,14,ACTIVE,5,5
3,26,ACTIVE,5,5
3,16,ACTIVE,5,5
3,26,ACTIVE,5,5
3,26,ACTIVE,5,5
3,26,ACTIVE,5,5
3,10,ACTIVE,5,5
3,22,ACTIVE,5,5
3,2,ACTIVE,5,5
3,15,ACTIVE,5,5
3,5,ACTIVE,5,5
3,14,ACTIVE,5,5
3,26,ACTIVE,5,5
3,8,ACTIVE,5,5
3,26,ACTIVE,5,5
3,7,ACTIVE,5,5
3,11,ACTIVE,5,5
3,0,ACTIVE,5,5
3,8,ACTIVE,5,5
3,7,ACTIVE,5,5
3,0,ACTIVE,5,5
3,12,ACTIVE,5,5
3,26,ACTIVE,5,5
3,26,ACTIVE,5,5
3,9,ACTIVE,5,5
3,12,ACTIVE,5,5
3,26,ACTIVE,5,5
3,11,ACTIVE,5,5
3,26,ACTIVE,5,5
3,3,ACTIVE,5,5
3,10,ACTIVE,5,5
3,8,ACTIVE,5,5
3,2,ACTIVE,5,5
3,1,ACTIVE,5,5
3,9,ACTIVE,5,5
3,1,ACTIVE,5,5
3,26,ACTIVE,5,5
3,1,ACTIVE,5,5
3,7,ACTIVE,5,5
3,3,ACTIVE,5,5
3,0,ACTIVE,5,5
3,0,ACTIVE,5,10
3,0,ACTIVE,10,10
3,1,ACTIVE,5,10
3,1,ACTIVE,10,10
3,2,ACTIVE,5,10
3,2,ACTIVE,10,10
3,3,ACTIVE,5,10
3,3,ACTIVE,10,10
3,4,ACTIVE,5,10
3,4,ACTIVE,10,10
3,5,ACTIVE,5,10
3,5,ACTIVE,10,10
3,6,ACTIVE,5,10
3,6,ACTIVE,10,10
3,26,ACTIVE,5,10
3,26,ACTIVE,10,10
3,27,ACTIVE,5,10
3,27,ACTIVE,10,10
3,28,ACTIVE,5,10
3,28,ACTIVE,10,10
3,29,ACTIVE,5,10
3,29,ACTIVE,10,10
3,30,ACTIVE,5,10
3,30,ACTIVE,10,10
3,31,ACTIVE,5,10
3,31,ACTIVE,10,10
3,32,ACTIVE,5,10
3,32,ACTIVE,10,10
3,3,ACTIVE,10,11
3,3,ACTIVE,11,11
3,5,ACTIVE,10,11
3,2,ACTIVE,10,11
3,13,ACTIVE,5,11
3,1,ACTIVE,10,11
3,22,ACTIVE,5,11
3,2,ACTIVE,11,11
3,10,ACTIVE,5,11
3,5,ACTIVE,11,11
3,0,ACTIVE,10,11
3,6,ACTIVE,10,11
3,2,ACTIVE,11,11
3,4,ACTIVE,10,11
3,6,ACTIVE,11,11
3,5,ACTIVE,11,11
3,0,ACTIVE,11,11
3,6,ACTIVE,11,11
3,4,ACTIVE,11,11
3,9,ACTIVE,5,11
3,1,ACTIVE,11,11
3,7,ACTIVE,5,11
3,0,ACTIVE,11,11
3,4,ACTIVE,11,11
3,11,ACTIVE,5,11
3,3,ACTIVE,11,11
3,23,ACTIVE,5,11
3,1,ACTIVE,11,11
3,13,ACTIVE,11,13
3,11,ACTIVE,11,13
3,30,ACTIVE,10,13
3,23,ACTIVE,11,13
3,10,ACTIVE,11,13
3,9,ACTIVE,11,13
3,27,ACTIVE,10,13
3,12,ACTIVE,5,13
3,7,ACTIVE,11,13
3,26,ACTIVE,10,13
3,10,ACTIVE,13,13
3,26,ACTIVE,13,13
3,9,ACTIVE,13,13
3,30,ACTIVE,13,13
3,1,ACTIVE,11,13
3,11,ACTIVE,13,13
3,22,ACTIVE,11,13
3,8,ACTIVE,5,13
3,4,ACTIVE,11,13
3,22,ACTIVE,13,13
3,3,ACTIVE,11,13
3,7,ACTIVE,13,13
3,0,ACTIVE,11,13
3,23,ACTIVE,13,13
3,6,ACTIVE,11,13
3,2,ACTIVE,11,13
3,13,ACTIVE,13,13
3,5,ACTIVE,11,13
3,0,ACTIVE,13,15
3,0,ACTIVE,15,15
3,1,ACTIVE,13,15
3,1,ACTIVE,15,15
3,2,ACTIVE,13,15
3,2,ACTIVE,15,15
3,3,ACTIVE,13,15
3,3,ACTIVE,15,15
3,4,ACTIVE,13,15
3,4,ACTIVE,15,15
3,5,ACTIVE,13,15
3,5,ACTIVE,15,15
3,6,ACTIVE,13,15
3,6,ACTIVE,15,15
3,26,ACTIVE,13,15
3,26,ACTIVE,15,15
3,27,ACTIVE,13,15
3,27,ACTIVE,15,15
3,28,ACTIVE,10,15
3,28,ACTIVE,15,15
3,29,ACTIVE,10,15
3,29,ACTIVE,15,15
3,30,ACTIVE,13,15
3,30,ACTIVE,15,15
3,31,ACTIVE,10,15
3,31,ACTIVE,15,15
3,32,ACTIVE,10,15
3,32,ACTIVE,15,15
3,12,ACTIVE,13,15
3,8,ACTIVE,13,15
3,26,ACTIVE,15,15
3,26,ACTIVE,15,15
3,12,ACTIVE,15,15
3,11,ACTIVE,13,15
3,3,ACTIVE,15,15
3,8,ACTIVE,15,15
3,7,ACTIVE,13,15
3,0,ACTIVE,15,15
3,2,ACTIVE,15,16
3,3,ACTIVE,15,16
3,6,ACTIVE,15,16
3,23,ACTIVE,13,16
3,0,ACTIVE,15,16
3,1,ACTIVE,15,16
3,6,ACTIVE,16,16
3,1,ACTIVE,16,16
3,7,ACTIVE,15,16
3,10,ACTIVE,13,16
3,9,ACTIVE,13,16
3,2,ACTIVE,16,16
3,0,ACTIVE,16,16
3,11,ACTIVE,15,16
3,2,ACTIVE,16,16
3,13,ACTIVE,13,16
3,1,ACTIVE,16,16
3,5,ACTIVE,15,16
3,4,ACTIVE,15,16
3,4,ACTIVE,16,16
3,22,ACTIVE,13,16
3,5,ACTIVE,16,16
3,5,ACTIVE,16,16
3,4,ACTIVE,16,16
3,3,ACTIVE,16,16
3,3,ACTIVE,16,16
3,6,ACTIVE,16,16
3,0,ACTIVE,16,16
3,10,ACTIVE,16,18
3,12,ACTIVE,15,18
3,9,ACTIVE,16,18
3,26,ACTIVE,15,18
3,11,ACTIVE,16,18
3,3,ACTIVE,16,18
3,11,ACTIVE,18,18
3,7,ACTIVE,16,18
3,7,ACTIVE,18,18
3,21,ACTIVE,5,18
3,0,ACTIVE,16,18
3,30,ACTIVE,15,18
3,26,ACTIVE,18,18
3,1,ACTIVE,16,18
3,8,ACTIVE,15,18
3,30,ACTIVE,18,18
3,9,ACTIVE,18,18
3,22,ACTIVE,16,18
3,30,ACTIVE,18,18
3,5,ACTIVE,16,18
3,27,ACTIVE,15,18
3,23,ACTIVE,16,18
3,10,ACTIVE,18,18
3,30,ACTIVE,18,18
3,22,ACTIVE,18,18
3,27,ACTIVE,18,18
3,6,ACTIVE,16,18
3,13,ACTIVE,16,18
3,4,ACTIVE,16,18
3,6,ACTIVE,18,18
3,23,ACTIVE,18,18
3,18,ACTIVE,5,18
3,27,ACTIVE,18,18
3,13,ACTIVE,18,18
3,4,ACTIVE,18,18
3,30,ACTIVE,18,18
3,22,ACTIVE,18,18
3,5,ACTIVE,18,18
3,23,ACTIVE,18,18
3,2,ACTIVE,16,18
3,13,ACTIVE,18,18
3,0,ACTIVE,18,20
3,0,ACTIVE,20,20
3,1,ACTIVE,18,20
3,1,ACTIVE,20,20
3,2,ACTIVE,18,20
3,2,ACTIVE,20,20
3,3,ACTIVE,18,20
3,3,ACTIVE,20,20
3,4,ACTIVE,18,20
3,4,ACTIVE,20,20
3,5,ACTIVE,18,20
3,5,ACTIVE,20,20
3,6,ACTIVE,18,20
3,6,ACTIVE,20,20
3,26,ACTIVE,18,20
3,26,ACTIVE,20,20
3,27,ACTIVE,18,20
3,27,ACTIVE,20,20
3,28,ACTIVE,15,20
3,28,ACTIVE,20,20
3,29,ACTIVE,15,20
3,29,ACTIVE,20,20
3,30,ACTIVE,18,20
3,30,ACTIVE,20,20
3,31,ACTIVE,15,20
3,31,ACTIVE,20,20
3,32,ACTIVE,15,20
3,32,ACTIVE,20,20
3,26,ACTIVE,20,20
3,21,ACTIVE,18,20
3,12,ACTIVE,18,20
3,26,ACTIVE,20,20
3,10,ACTIVE,18,20
3,26,ACTIVE,20,20
3,12,ACTIVE,20,20
3,2,ACTIVE,20,20
3,14,ACTIVE,5,20
3,11,ACTIVE,18,20
3,3,ACTIVE,20,20
3,12,ACTIVE,20,20
3,11,ACTIVE,20,20
3,3,ACTIVE,20,20
3,21,ACTIVE,20,20
3,30,ACTIVE,20,20
3,26,ACTIVE,20,20
3,22,ACTIVE,18,20
3,30,ACTIVE,20,20
3,5,ACTIVE,20,20
3,23,ACTIVE,18,20
3,6,ACTIVE,20,20
3,8,ACTIVE,18,20
3,26,ACTIVE,20,20
3,26,ACTIVE,20,20
3,7,ACTIVE,18,20
3,9,ACTIVE,18,20
3,1,ACTIVE,20,20
3,0,ACTIVE,20,20
3,29,ACTIVE,20,20
3,8,ACTIVE,20,20
3,17,ACTIVE,5,20
3,18,ACTIVE,18,20
3,26,ACTIVE,20,20
3,19,ACTIVE,5,20
3,18,ACTIVE,20,20
3,27,ACTIVE,20,20
3,12,ACTIVE,20,20
3,11,ACTIVE,20,20
3,13,ACTIVE,18,20
3,3,ACTIVE,20,20
3,4,ACTIVE,20,20
3,26,ACTIVE,20,20
3,26,ACTIVE,20,20
3,10,ACTIVE,20,20
3,9,ACTIVE,20,20
3,2,ACTIVE,20,20
3,1,ACTIVE,20,20
3,26,ACTIVE,20,20
3,26,ACTIVE,20,20
3,8,ACTIVE,20,20
3,7,ACTIVE,20,20
3,8,ACTIVE,20,20
3,7,ACTIVE,20,20
3,0,ACTIVE,20,20
3,0,ACTIVE,20,20
3,0,ACTIVE,20,21
3,6,ACTIVE,20,21
3,3,ACTIVE,20,21
3,3,ACTIVE,21,21
3,2,ACTIVE,20,21
3,6,ACTIVE,21,21
3,13,ACTIVE,20,21
3,11,ACTIVE,20,21
3,10,ACTIVE,20,21
3,0,ACTIVE,21,21
3,2,ACTIVE,21,21
3,7,ACTIVE,20,21
3,4,ACTIVE,20,21
3,3,ACTIVE,21,21
3,1,ACTIVE,20,21
3,2,ACTIVE,21,21
3,4,ACTIVE,21,21
3,5,ACTIVE,20,21
3,4,ACTIVE,21,21
3,22,ACTIVE,20,21
3,23,ACTIVE,20,21
3,0,ACTIVE,21,21
3,1,ACTIVE,21,21
3,5,ACTIVE,21,21
3,5,ACTIVE,21,21
3,9,ACTIVE,20,21
3,1,ACTIVE,21,21
3,6,ACTIVE,21,21
3,14,ACTIVE,20,22
3,28,ACTIVE,20,22
3,14,ACTIVE,22,22
3,19,ACTIVE,20,22
3,15,ACTIVE,5,22
3,26,ACTIVE,20,22
3,26,ACTIVE,22,22
3,10,ACTIVE,21,22
3,19,ACTIVE,22,22
3,2,ACTIVE,21,22
3,18,ACTIVE,20,22
3,27,ACTIVE,20,22
3,12,ACTIVE,20,22
3,26,ACTIVE,22,22
3,26,ACTIVE,22,22
3,4,ACTIVE,21,22
3,13,ACTIVE,21,22
3,7,ACTIVE,21,22
3,11,ACTIVE,21,22
3,8,ACTIVE,20,22
3,9,ACTIVE,21,22
3,0,ACTIVE,21,22
3,3,ACTIVE,21,22
3,1,ACTIVE,21,22
3,9,ACTIVE,22,23
3,10,ACTIVE,22,23
3,30,ACTIVE,20,23
3,12,ACTIVE,22,23
3,7,ACTIVE,22,23
3,26,ACTIVE,22,23
3,2,ACTIVE,22,23
3,9,ACTIVE,23,23
3,26,ACTIVE,23,23
3,10,ACTIVE,23,23
3,1,ACTIVE,22,23
3,27,ACTIVE,22,23
3,3,ACTIVE,22,23
3,7,ACTIVE,23,23
3,11,ACTIVE,22,23
3,22,ACTIVE,21,23
3,0,ACTIVE,22,23
3,11,ACTIVE,23,23
3,18,ACTIVE,22,23
3,30,ACTIVE,23,23
3,13,ACTIVE,22,23
3,23,ACTIVE,21,23
3,6,ACTIVE,21,23
3,27,ACTIVE,23,23
3,22,ACTIVE,23,23
3,5,ACTIVE,21,23
3,8,ACTIVE,22,23
3,30,ACTIVE,23,23
3,23,ACTIVE,23,23
3,21,ACTIVE,20,23
3,4,ACTIVE,22,23
3,22,ACTIVE,23,23
3,5,ACTIVE,23,23
3,27,ACTIVE,23,23
3,13,ACTIVE,23,23
3,30,ACTIVE,23,23
3,4,ACTIVE,23,23
3,13,ACTIVE,23,23
3,30,ACTIVE,23,23
3,23,ACTIVE,23,23
3,6,ACTIVE,23,23
3,16,ACTIVE,5,24
3,15,ACTIVE,22,24
3,26,ACTIVE,23,24
3,8,ACTIVE,23,24
3,26,ACTIVE,24,24
3,7,ACTIVE,23,24
3,26,ACTIVE,24,24
3,9,ACTIVE,23,24
3,0,ACTIVE,23,24
3,10,ACTIVE,23,24
3,1,ACTIVE,23,24
3,11,ACTIVE,23,24
3,15,ACTIVE,24,24
3,3,ACTIVE,23,24
3,2,ACTIVE,23,24
3,12,ACTIVE,23,24
3,14,ACTIVE,22,24
3,26,ACTIVE,24,24
3,0,ACTIVE,24,25
3,0,ACTIVE,25,25
3,1,ACTIVE,24,25
3,1,ACTIVE,25,25
3,2,ACTIVE,24,25
3,2,ACTIVE,25,25
3,3,ACTIVE,24,25
3,3,ACTIVE,25,25
3,4,ACTIVE,23,25
3,4,ACTIVE,25,25
3,5,ACTIVE,23,25
3,5,ACTIVE,25,25
3,6,ACTIVE,23,25
3,6,ACTIVE,25,25
3,26,ACTIVE,24,25
3,26,ACTIVE,25,25
3,27,ACTIVE,23,25
3,27,ACTIVE,25,25
3,28,ACTIVE,22,25
3,28,ACTIVE,25,25
3,29,ACTIVE,20,25
3,29,ACTIVE,25,25
3,30,ACTIVE,23,25
3,30,ACTIVE,25,25
3,31,ACTIVE,20,25
3,31,ACTIVE,25,25
3,32,ACTIVE,20,25
3,32,ACTIVE,25,25
3,17,ACTIVE,20,25
3,14,ACTIVE,24,25
3,26,ACTIVE,25,25
3,26,ACTIVE,25,25
3,12,ACTIVE,24,25
3,11,ACTIVE,24,25
3,3,ACTIVE,25,25
3,26,ACTIVE,25,25
3,26,ACTIVE,25,25
3,8,ACTIVE,24,25
3,10,ACTIVE,24,25
3,2,ACTIVE,25,25
3,7,ACTIVE,24,25
3,1,ACTIVE,25,25
3,9,ACTIVE,24,25
3,0,ACTIVE,25,25
3,26,ACTIVE,25,25
3,21,ACTIVE,23,25
3,26,ACTIVE,25,25
3,26,ACTIVE,25,25
3,26,ACTIVE,25,25
3,9,ACTIVE,25,25
3,1,ACTIVE,25,25
3,12,ACTIVE,25,25
3,10,ACTIVE,25,25
3,11,ACTIVE,25,25
3,2,ACTIVE,25,25
3,3,ACTIVE,25,25
3,29,ACTIVE,25,25
3,26,ACTIVE,25,25
3,18,ACTIVE,23,25
3,8,ACTIVE,25,25
3,19,ACTIVE,22,25
3,21,ACTIVE,25,25
3,18,ACTIVE,25,25
3,7,ACTIVE,25,25
3,0,ACTIVE,25,25
3,27,ACTIVE,25,25
3,13,ACTIVE,23,25
3,30,ACTIVE,25,25
3,22,ACTIVE,23,25
3,4,ACTIVE,25,25
3,5,ACTIVE,25,25
3,30,ACTIVE,25,25
3,23,ACTIVE,23,25
3,6,ACTIVE,25,25
3,12,ACTIVE,25,25
3,8,ACTIVE,25,25
3,26,ACTIVE,25,25
3,26,ACTIVE,25,25
3,8,ACTIVE,25,25
3,12,ACTIVE,25,25
3,11,ACTIVE,25,25
3,7,ACTIVE,25,25
3,3,ACTIVE,25,25
3,0,ACTIVE,25,25
3,1,ACTIVE,25,26
3,0,ACTIVE,25,26
3,1,ACTIVE,26,26
3,6,ACTIVE,25,26
3,29,ACTIVE,25,26
3,16,ACTIVE,24,26
3,4,ACTIVE,25,26
3,16,ACTIVE,26,26
3,15,ACTIVE,24,26
3,7,ACTIVE,25,26
